0X06FF00 0X06
0X06FF01 0XAA
0X06FF02 0X34
0X06FF03 0XE9
0X06FF04 0X39
0X06FF05 0X89
0X06FF06 0XE7
0X06FF07 0X6B
0X06FF08 0XD8
0X06FF09 0XD8
0X06FF0A 0X20
0X06FF0B 0X1A
0X06FF0C 0XE7
0X06FF0D 0X42
0X06FF0E 0XE3
0X06FF0F 0X6F
0X06FF10 0XFD
0X06FF11 0X05
0X06FF12 0XD2
0X06FF13 0XC4
0X06FF14 0X89
0X06FF15 0X52
0X06FF16 0XDC
0X06FF17 0X89
0X06FF18 0X8C
0X06FF19 0X0D
0X06FF1A 0X91
0X06FF1B 0X7E
0X06FF1C 0X6C
0X06FF1D 0X48
0X06FF1E 0X69
0X06FF1F 0XF6
0X06FF20 0XDD
0X06FF21 0X12
0X06FF22 0X42
0X06FF23 0X27
0X06FF24 0X26
0X06FF25 0XB9
0X06FF26 0XCC
0X06FF27 0XCE
0X06FF28 0X71
0X06FF29 0X0F
0X06FF2A 0X88
0X06FF2B 0X4A
0X06FF2C 0X56
0X06FF2D 0X8A
0X06FF2E 0X6B
0X06FF2F 0X71
0X06FF30 0X91
0X06FF31 0X31
0X06FF32 0XD7
0X06FF33 0X84
0X06FF34 0X7E
0X06FF35 0XA1
0X06FF36 0X94
0X06FF37 0XEE
0X06FF38 0XC1
0X06FF39 0X5B
0X06FF3A 0X8C
0X06FF3B 0X3A
0X06FF3C 0X6B
0X06FF3D 0X14
0X06FF3E 0X4D
0X06FF3F 0X6B
0X06FF40 0X72
0X06FF41 0XE8
0X06FF42 0X63
0X06FF43 0X62
0X06FF44 0X14
0X06FF45 0X8B
0X06FF46 0XE2
0X06FF47 0X50
0X06FF48 0XD2
0X06FF49 0XB7
0X06FF4A 0XF4
0X06FF4B 0X61
0X06FF4C 0X03
0X06FF4D 0X03
0X06FF4E 0X89
0X06FF4F 0X43
0X06FF50 0XB3
0X06FF51 0X8E
0X06FF52 0X15
0X06FF53 0XBB
0X06FF54 0X80
0X06FF55 0X23
0X06FF56 0X1C
0X06FF57 0X5E
0X06FF58 0X24
0X06FF59 0XD1
0X06FF5A 0X26
0X06FF5B 0X37
0X06FF5C 0X56
0X06FF5D 0X1F
0X06FF5E 0X6B
0X06FF5F 0X66
0X06FF60 0XC5
0X06FF61 0X41
0X06FF62 0X1A
0X06FF63 0X5F
0X06FF64 0XC6
0X06FF65 0XE5
0X06FF66 0X36
0X06FF67 0X36
0X06FF68 0X4F
0X06FF69 0XE2
0X06FF6A 0XF1
0X06FF6B 0X72
0X06FF6C 0X12
0X06FF6D 0XAE
0X06FF6E 0X96
0X06FF6F 0XE1
0X06FF70 0X4D
0X06FF71 0X38
0X06FF72 0X62
0X06FF73 0X6E
0X06FF74 0XD6
0X06FF75 0XE0
0X06FF76 0XAA
0X06FF77 0XB8
0X06FF78 0X9E
0X06FF79 0XCF
0X06FF7A 0XD5
0X06FF7B 0X6B
0X06FF7C 0XF2
0X06FF7D 0X90
0X06FF7E 0XA7
0X06FF7F 0X54
0X06FF80 0X32
0X06FF81 0X7D
0X06FF82 0XF5
0X06FF83 0X80
0X06FF84 0XE3
0X06FF85 0X7B
0X06FF86 0X32
0X06FF87 0XBC
0X06FF88 0X3B
0X06FF89 0X7E
0X06FF8A 0X6B
0X06FF8B 0XDD
0X06FF8C 0X06
0X06FF8D 0XC9
0X06FF8E 0XCD
0X06FF8F 0X2C
0X06FF90 0X6E
0X06FF91 0X98
0X06FF92 0XB8
0X06FF93 0XFA
0X06FF94 0XF6
0X06FF95 0X54
0X06FF96 0XE2
0X06FF97 0X2E
0X06FF98 0X18
0X06FF99 0X36
0X06FF9A 0X29
0X06FF9B 0X94
0X06FF9C 0X34
0X06FF9D 0X66
0X06FF9E 0XF1
0X06FF9F 0XB6
0X06FFA0 0X2B
0X06FFA1 0XE6
0X06FFA2 0X21
0X06FFA3 0XDD
0X06FFA4 0X43
0X06FFA5 0X9E
0X06FFA6 0XF6
0X06FFA7 0X48
0X06FFA8 0XB1
0X06FFA9 0X5C
0X06FFAA 0X17
0X06FFAB 0X8A
0X06FFAC 0XD2
0X06FFAD 0XB2
0X06FFAE 0X63
0X06FFAF 0X7F
0X06FFB0 0X6B
0X06FFB1 0X68
0X06FFB2 0XFC
0X06FFB3 0XE2
0X06FFB4 0X26
0X06FFB5 0XB2
0X06FFB6 0X54
0X06FFB7 0XC4
0X06FFB8 0X59
0X06FFB9 0X62
0X06FFBA 0XCF
0X06FFBB 0XD4
0X06FFBC 0XFF
0X06FFBD 0X31
0X06FFBE 0XC5
0X06FFBF 0XB8
0X06FFC0 0XE5
0X06FFC1 0XED
0X06FFC2 0X25
0X06FFC3 0X16
0X06FFC4 0X7B
0X06FFC5 0X68
0X06FFC6 0XED
0X06FFC7 0X53
0X06FFC8 0XBD
0X06FFC9 0X6B
0X06FFCA 0XAB
0X06FFCB 0X18
0X06FFCC 0XC6
0X06FFCD 0X31
0X06FFCE 0X5E
0X06FFCF 0X3D
0X06FFD0 0XCF
0X06FFD1 0X6B
0X06FFD2 0X78
0X06FFD3 0X6A
0X06FFD4 0X76
0X06FFD5 0X7D
0X06FFD6 0XD8
0X06FFD7 0X4A
0X06FFD8 0X22
0X06FFD9 0X6B
0X06FFDA 0X9A
0X06FFDB 0XBD
0X06FFDC 0X6B
0X06FFDD 0X5D
0X06FFDE 0X1A
0X06FFDF 0XB2
0X06FFE0 0XF7
0X06FFE1 0X2B
0X06FFE2 0X6B
0X06FFE3 0X92
0X06FFE4 0XAE
0X06FFE5 0X02
0X06FFE6 0XA2
0X06FFE7 0XF9
0X06FFE8 0XBF
0X06FFE9 0X6B
0X06FFEA 0X53
0X06FFEB 0XA0
0X06FFEC 0XFC
0X06FFED 0X4B
0X06FFEE 0X11
0X06FFEF 0X14
0X06FFF0 0X19
0X06FFF1 0X4E
0X06FFF2 0X82
0X06FFF3 0X9F
0X06FFF4 0X73
0X06FFF5 0XB9
0X06FFF6 0XB8
0X06FFF7 0XE8
0X06FFF8 0X77
0X06FFF9 0X38
0X06FFFA 0XA1
0X06FFFB 0X2F
0X06FFFC 0X5C
0X06FFFD 0X7E
0X06FFFE 0XC5
0X06FFFF 0X04
