0X05FF00 0X64
0X05FF01 0XCF
0X05FF02 0X7A
0X05FF03 0X2A
0X05FF04 0X2F
0X05FF05 0X12
0X05FF06 0X06
0X05FF07 0X60
0X05FF08 0XCB
0X05FF09 0XC2
0X05FF0A 0XD7
0X05FF0B 0XF4
0X05FF0C 0X7C
0X05FF0D 0XC5
0X05FF0E 0XDA
0X05FF0F 0X34
0X05FF10 0X18
0X05FF11 0X6A
0X05FF12 0XC2
0X05FF13 0X4B
0X05FF14 0X85
0X05FF15 0XED
0X05FF16 0X17
0X05FF17 0X71
0X05FF18 0XB3
0X05FF19 0X6A
0X05FF1A 0XED
0X05FF1B 0X72
0X05FF1C 0X6B
0X05FF1D 0X97
0X05FF1E 0X5D
0X05FF1F 0X50
0X05FF20 0XEB
0X05FF21 0XE9
0X05FF22 0XAB
0X05FF23 0X21
0X05FF24 0X94
0X05FF25 0X0C
0X05FF26 0X97
0X05FF27 0X58
0X05FF28 0XF0
0X05FF29 0XA8
0X05FF2A 0X00
0X05FF2B 0X5C
0X05FF2C 0X55
0X05FF2D 0XD3
0X05FF2E 0XC6
0X05FF2F 0XF7
0X05FF30 0XAA
0X05FF31 0XA7
0X05FF32 0XBD
0X05FF33 0XB3
0X05FF34 0X27
0X05FF35 0X30
0X05FF36 0X18
0X05FF37 0X70
0X05FF38 0X20
0X05FF39 0X79
0X05FF3A 0X92
0X05FF3B 0XFE
0X05FF3C 0X91
0X05FF3D 0X64
0X05FF3E 0X31
0X05FF3F 0X98
0X05FF40 0X05
0X05FF41 0X32
0X05FF42 0X06
0X05FF43 0X73
0X05FF44 0XC2
0X05FF45 0X5E
0X05FF46 0X2E
0X05FF47 0X22
0X05FF48 0X3D
0X05FF49 0X7A
0X05FF4A 0X64
0X05FF4B 0X77
0X05FF4C 0XEE
0X05FF4D 0X6A
0X05FF4E 0X16
0X05FF4F 0X54
0X05FF50 0XBF
0X05FF51 0XD4
0X05FF52 0X62
0X05FF53 0XD8
0X05FF54 0X7F
0X05FF55 0X38
0X05FF56 0X5D
0X05FF57 0XBF
0X05FF58 0XD1
0X05FF59 0X64
0X05FF5A 0X67
0X05FF5B 0X9D
0X05FF5C 0XD0
0X05FF5D 0X64
0X05FF5E 0X9C
0X05FF5F 0X88
0X05FF60 0XA6
0X05FF61 0X64
0X05FF62 0X31
0X05FF63 0X4D
0X05FF64 0XE7
0X05FF65 0X53
0X05FF66 0X20
0X05FF67 0X8B
0X05FF68 0X92
0X05FF69 0X96
0X05FF6A 0XB9
0X05FF6B 0X1C
0X05FF6C 0X5C
0X05FF6D 0X64
0X05FF6E 0XF4
0X05FF6F 0X9A
0X05FF70 0X83
0X05FF71 0XD3
0X05FF72 0X0C
0X05FF73 0X13
0X05FF74 0XC3
0X05FF75 0X2B
0X05FF76 0XC4
0X05FF77 0XAD
0X05FF78 0X98
0X05FF79 0X54
0X05FF7A 0X3B
0X05FF7B 0X3A
0X05FF7C 0XEF
0X05FF7D 0XB2
0X05FF7E 0X32
